league,season,match_id,match_date,team_id,team,side,mslb,regime,dD_base,dD_after_aging,dD_final,abs_dD_base,abs_dD_after_aging,abs_dD_final,dS,dP_fav,dP_x,dP_dog,abs_dah,abs_dtot,month
Serie A,2024-25,10196,2025-01-14,70,Milan,away,19,stable,-0.12391354580022274,-0.3568908141328022,-0.23307725024728998,0.12391354580022274,0.3568908141328022,0.23307725024728998,-0.050313852074362675,-7.278923746155458,1.044842227191023,6.234081518964432,0.25,0.0,1
Serie A,2024-25,10197,2025-01-14,59,Atalanta,home,20,stable,-0.14008131323929474,0.028574048629285476,0.05996218306307005,0.14008131323929474,0.028574048629285476,0.05996218306307005,0.1606398960100539,1.2125500578999915,-2.1751700888012424,0.9626200309012373,0.25,0.0,1
Serie A,2024-25,10197,2025-01-14,67,Juventus,away,20,stable,-0.14008131323929474,0.028574048629285476,0.05996218306307005,0.14008131323929474,0.028574048629285476,0.05996218306307005,0.1606398960100539,1.2125500578999915,-2.1751700888012424,0.9626200309012373,0.25,0.0,1
Serie A,2024-25,10198,2025-01-15,66,Inter,home,19,stable,0.20103522620828063,0.12834589538121643,0.21830874640093323,0.20103522620828063,0.12834589538121643,0.21830874640093323,0.02562257698168402,2.455141998275767,-1.4424983440986834,-1.0126436541771158,0.25,0.0,1
Serie A,2024-25,10198,2025-01-15,60,Bologna,away,19,stable,0.20103522620828063,0.12834589538121643,0.21830874640093323,0.20103522620828063,0.12834589538121643,0.21830874640093323,0.02562257698168402,2.455141998275767,-1.4424983440986834,-1.0126436541771158,0.25,0.0,1
Serie A,2024-25,10199,2025-01-17,74,Roma,home,21,stable,-0.2316520816604163,-0.027031366727127804,0.05901945342268733,0.2316520816604163,0.027031366727127804,0.05901945342268733,-0.15917623156481886,-0.28989950647163587,0.9750215428579512,-0.6851220363862931,0.25,0.25,1
Serie A,2024-25,10199,2025-01-17,65,Genoa,away,21,stable,-0.2316520816604163,-0.027031366727127804,0.05901945342268733,0.2316520816604163,0.027031366727127804,0.05901945342268733,-0.15917623156481886,-0.28989950647163587,0.9750215428579512,-0.6851220363862931,0.25,0.25,1
Serie A,2024-25,10200,2025-01-18,60,Bologna,home,20,stable,-0.21497423258316994,-0.11297295522708506,-0.011497095888606368,0.21497423258316994,0.11297295522708506,0.011497095888606368,-0.0025362882456572144,-2.2858260427107036,0.8639104011614135,1.4219156415492984,0.0,0.0,1
Serie A,2024-25,10200,2025-01-18,109,Monza,away,21,stable,-0.21497423258316994,-0.11297295522708506,-0.011497095888606368,0.21497423258316994,0.11297295522708506,0.011497095888606368,-0.0025362882456572144,-2.2858260427107036,0.8639104011614135,1.4219156415492984,0.0,0.0,1
Serie A,2024-25,10201,2025-01-18,67,Juventus,home,21,stable,0.053026340916372094,0.27089947908481266,0.3027224434346217,0.053026340916372094,0.27089947908481266,0.3027224434346217,0.03318386593508915,6.903522571744364,-1.7643720978241961,-5.139150473920187,0.25,0.0,1
Serie A,2024-25,10201,2025-01-18,70,Milan,away,20,stable,0.053026340916372094,0.27089947908481266,0.3027224434346217,0.053026340916372094,0.27089947908481266,0.3027224434346217,0.03318386593508915,6.903522571744364,-1.7643720978241961,-5.139150473920187,0.25,0.0,1
Serie A,2024-25,10202,2025-01-18,59,Atalanta,home,21,stable,-0.10470962619524282,-0.016711323524430333,0.003178687107566469,0.10470962619524282,0.016711323524430333,0.003178687107566469,0.279328025568335,-0.18967067281248084,-2.179258488100216,2.3689291609127086,0.0,0.25,1
Serie A,2024-25,10202,2025-01-18,71,Napoli,away,21,stable,-0.10470962619524282,-0.016711323524430333,0.003178687107566469,0.10470962619524282,0.016711323524430333,0.003178687107566469,0.279328025568335,-0.18967067281248084,-2.179258488100216,2.3689291609127086,0.0,0.25,1
Serie A,2024-25,10203,2025-01-19,64,Fiorentina,home,20,stable,-0.12118215771477858,0.2374384202375447,0.3066626875871755,0.12118215771477858,0.2374384202375447,0.3066626875871755,-0.10898246736857997,6.055830517939054,-1.3218009334910186,-4.7340295844480265,0.25,0.0,1
Serie A,2024-25,10203,2025-01-19,76,Torino,away,21,stable,-0.12118215771477858,0.2374384202375447,0.3066626875871755,0.12118215771477858,0.2374384202375447,0.3066626875871755,-0.10898246736857997,6.055830517939054,-1.3218009334910186,-4.7340295844480265,0.25,0.0,1
Serie A,2024-25,10204,2025-01-19,61,Cagliari,home,21,stable,-0.2692701570598657,-0.020498564849092293,0.034038516415070164,0.2692701570598657,0.020498564849092293,0.034038516415070164,-0.051136802585247665,-0.8187589631058367,-1.135302866952348,1.9540618300581736,0.0,0.25,1
Serie A,2024-25,10204,2025-01-19,69,Lecce,away,21,stable,-0.2692701570598657,-0.020498564849092293,0.034038516415070164,0.2692701570598657,0.020498564849092293,0.034038516415070164,-0.051136802585247665,-0.8187589631058367,-1.135302866952348,1.9540618300581736,0.0,0.25,1
Serie A,2024-25,10205,2025-01-19,72,Parma,home,21,stable,0.034057190595880915,-0.0684329823269007,-0.023457452359759712,0.034057190595880915,0.0684329823269007,0.023457452359759712,0.21082219030391158,-0.7530778487037648,-1.6278852477044858,2.3809630964082453,0.0,0.25,1
Serie A,2024-25,10205,2025-01-19,111,Venezia,away,21,stable,0.034057190595880915,-0.0684329823269007,-0.023457452359759712,0.034057190595880915,0.0684329823269007,0.023457452359759712,0.21082219030391158,-0.7530778487037648,-1.6278852477044858,2.3809630964082453,0.0,0.25,1
Serie A,2024-25,10206,2025-01-19,78,Verona,home,21,stable,-0.18934262685082015,0.055780088386071736,0.11701016658133778,0.18934262685082015,0.055780088386071736,0.11701016658133778,-0.110383101629286,1.2137667970242738,-0.2029115013633509,-1.0108552956608952,0.0,0.25,1
Serie A,2024-25,10206,2025-01-19,68,Lazio,away,21,stable,-0.18934262685082015,0.055780088386071736,0.11701016658133778,0.18934262685082015,0.055780088386071736,0.11701016658133778,-0.110383101629286,1.2137667970242738,-0.2029115013633509,-1.0108552956608952,0.0,0.25,1
Serie A,2024-25,10207,2025-01-19,66,Inter,home,20,stable,0.428872311570641,0.4474873575785856,0.59523557436825,0.428872311570641,0.4474873575785856,0.59523557436825,0.23668200406733364,7.622405978212132,-4.170036140951164,-3.4523698372610068,0.5,0.25,1
Serie A,2024-25,10207,2025-01-19,107,Empoli,away,21,stable,0.428872311570641,0.4474873575785856,0.59523557436825,0.428872311570641,0.4474873575785856,0.59523557436825,0.23668200406733364,7.622405978212132,-4.170036140951164,-3.4523698372610068,0.5,0.25,1
Serie A,2024-25,10208,2025-01-20,62,Como,home,21,stable,0.011607109786968384,0.043286615157692165,0.07378705792319873,0.011607109786968384,0.043286615157692165,0.07378705792319873,-0.021064625043017315,1.1233219512166825,-0.3634248540663576,-0.7598970971503249,0.25,0.0,1
Serie A,2024-25,10208,2025-01-20,77,Udinese,away,21,stable,0.011607109786968384,0.043286615157692165,0.07378705792319873,0.011607109786968384,0.043286615157692165,0.07378705792319873,-0.021064625043017315,1.1233219512166825,-0.3634248540663576,-0.7598970971503249,0.25,0.0,1
Serie A,2024-25,10210,2025-01-25,62,Como,home,22,stable,-0.08281715556615443,0.061484659966497435,0.1106508314103194,0.08281715556615443,0.061484659966497435,0.1106508314103194,-0.057539358024387255,0.9945735170442394,-0.6074453555700743,-0.3871281614741845,0.0,0.25,1
Serie A,2024-25,10210,2025-01-25,59,Atalanta,away,22,stable,-0.08281715556615443,0.061484659966497435,0.1106508314103194,0.08281715556615443,0.061484659966497435,0.1106508314103194,-0.057539358024387255,0.9945735170442394,-0.6074453555700743,-0.3871281614741845,0.0,0.25,1
Serie A,2024-25,10211,2025-01-25,71,Napoli,home,22,stable,0.24339345673368834,0.31076021876898896,0.33983024408813084,0.24339345673368834,0.31076021876898896,0.33983024408813084,0.1265681163842376,8.514245287679485,-3.8515079496268925,-4.6627373380526,0.25,0.25,1
Serie A,2024-25,10211,2025-01-25,67,Juventus,away,22,stable,0.24339345673368834,0.31076021876898896,0.33983024408813084,0.24339345673368834,0.31076021876898896,0.33983024408813084,0.1265681163842376,8.514245287679485,-3.8515079496268925,-4.6627373380526,0.25,0.25,1
Serie A,2024-25,10212,2025-01-25,107,Empoli,home,22,stable,-0.008378994229282566,0.07374828949141571,0.11225949470997987,0.008378994229282566,0.07374828949141571,0.11225949470997987,0.03288238675375199,1.3114446243803146,-0.5633387446875915,-0.7481058796927231,0.0,0.25,1
Serie A,2024-25,10212,2025-01-25,60,Bologna,away,21,stable,-0.008378994229282566,0.07374828949141571,0.11225949470997987,0.008378994229282566,0.07374828949141571,0.11225949470997987,0.03288238675375199,1.3114446243803146,-0.5633387446875915,-0.7481058796927231,0.0,0.25,1
Serie A,2024-25,10213,2025-01-26,70,Milan,home,21,stable,-0.4395399469527441,-0.45548231845794507,-0.27586560910240165,0.4395399469527441,0.45548231845794507,0.27586560910240165,-0.1360338494076445,-7.510822984616161,3.555280532557201,3.9555424520589675,0.25,0.25,1
Serie A,2024-25,10213,2025-01-26,72,Parma,away,22,stable,-0.4395399469527441,-0.45548231845794507,-0.27586560910240165,0.4395399469527441,0.45548231845794507,0.27586560910240165,-0.1360338494076445,-7.510822984616161,3.555280532557201,3.9555424520589675,0.25,0.25,1
Serie A,2024-25,10214,2025-01-26,77,Udinese,home,22,stable,0.23859827899523323,0.38929509692616393,0.4300167210896346,0.23859827899523323,0.38929509692616393,0.4300167210896346,-0.06666245439601948,9.921189613850329,-1.275044955088861,-8.646144658761495,0.25,0.0,1
Serie A,2024-25,10214,2025-01-26,74,Roma,away,22,stable,0.23859827899523323,0.38929509692616393,0.4300167210896346,0.23859827899523323,0.38929509692616393,0.4300167210896346,-0.06666245439601948,9.921189613850329,-1.275044955088861,-8.646144658761495,0.25,0.0,1
Serie A,2024-25,10215,2025-01-26,69,Lecce,home,22,stable,-0.18580369185175916,0.0919961562112317,0.21325783662340525,0.18580369185175916,0.0919961562112317,0.21325783662340525,-0.08812523652258131,2.130090994893752,-0.23299363825745323,-1.8970973566363014,0.0,0.0,1
Serie A,2024-25,10215,2025-01-26,66,Inter,away,21,stable,-0.18580369185175916,0.0919961562112317,0.21325783662340525,0.18580369185175916,0.0919961562112317,0.21325783662340525,-0.08812523652258131,2.130090994893752,-0.23299363825745323,-1.8970973566363014,0.0,0.0,1
Serie A,2024-25,10216,2025-01-26,68,Lazio,home,22,stable,-0.10428537114882902,-0.04717546597511124,-0.012201937923391026,0.10428537114882902,0.04717546597511124,0.012201937923391026,-0.027022116704885857,-0.6109410691213957,-0.9468993630950717,1.557840432216423,0.0,0.0,1
Serie A,2024-25,10216,2025-01-26,64,Fiorentina,away,21,stable,-0.10428537114882902,-0.04717546597511124,-0.012201937923391026,0.10428537114882902,0.04717546597511124,0.012201937923391026,-0.027022116704885857,-0.6109410691213957,-0.9468993630950717,1.557840432216423,0.0,0.0,1
Serie A,2024-25,10217,2025-01-27,111,Venezia,home,22,stable,-0.059863576669560714,-0.00012278405733318065,0.02595851660259102,0.059863576669560714,0.00012278405733318065,0.02595851660259102,-0.221102790524069,-0.4707618247234202,0.6593383413246889,-0.18857651660132424,0.0,0.0,1
Serie A,2024-25,10217,2025-01-27,78,Verona,away,22,stable,-0.059863576669560714,-0.00012278405733318065,0.02595851660259102,0.059863576669560714,0.00012278405733318065,0.02595851660259102,-0.221102790524069,-0.4707618247234202,0.6593383413246889,-0.18857651660132424,0.0,0.0,1
Serie A,2024-25,10218,2025-01-27,65,Genoa,home,22,stable,0.051741778993776855,0.07847680212685254,0.10207160052274311,0.051741778993776855,0.07847680212685254,0.10207160052274311,0.08467954389435706,2.073632081516563,-1.4221671357614762,-0.6514649457550981,0.0,0.25,1
Serie A,2024-25,10218,2025-01-27,109,Monza,away,22,stable,0.051741778993776855,0.07847680212685254,0.10207160052274311,0.051741778993776855,0.07847680212685254,0.10207160052274311,0.08467954389435706,2.073632081516563,-1.4221671357614762,-0.6514649457550981,0.0,0.25,1
Serie A,2024-25,10219,2025-01-31,72,Parma,home,23,stable,0.11928975722905269,0.26300714735874864,0.2876268655746439,0.11928975722905269,0.26300714735874864,0.2876268655746439,0.18830496535342878,6.641452412605325,-3.1593805306080247,-3.482071881997262,0.0,0.0,1
Serie A,2024-25,10219,2025-01-31,69,Lecce,away,23,stable,0.11928975722905269,0.26300714735874864,0.2876268655746439,0.11928975722905269,0.26300714735874864,0.2876268655746439,0.18830496535342878,6.641452412605325,-3.1593805306080247,-3.482071881997262,0.0,0.0,1
Serie A,2024-25,10220,2025-02-01,109,Monza,home,23,stable,0.2687117461807266,0.2621730667756945,0.2926226372908596,0.2687117461807266,0.2621730667756945,0.2926226372908596,0.07544702311536211,6.863750442373995,-3.187381478645274,-3.6763689637287267,0.25,0.0,2
Serie A,2024-25,10220,2025-02-01,78,Verona,away,23,stable,0.2687117461807266,0.2621730667756945,0.2926226372908596,0.2687117461807266,0.2621730667756945,0.2926226372908596,0.07544702311536211,6.863750442373995,-3.187381478645274,-3.6763689637287267,0.25,0.0,2
Serie A,2024-25,10221,2025-02-01,77,Udinese,home,23,stable,-0.14544953178718345,-0.026625500501753385,0.039080393366979105,0.14544953178718345,0.026625500501753385,0.039080393366979105,-0.11112084444893577,-0.8832332411812582,0.1295153830094875,0.7537178581717513,0.0,0.0,2
Serie A,2024-25,10221,2025-02-01,111,Venezia,away,23,stable,-0.14544953178718345,-0.026625500501753385,0.039080393366979105,0.14544953178718345,0.026625500501753385,0.039080393366979105,-0.11112084444893577,-0.8832332411812582,0.1295153830094875,0.7537178581717513,0.0,0.0,2
Serie A,2024-25,10222,2025-02-01,59,Atalanta,home,23,stable,-0.11790272485545705,0.13236984103082272,0.22165195672148186,0.11790272485545705,0.13236984103082272,0.22165195672148186,-0.28311244493662047,3.93911071230979,0.1737230395740308,-4.112833751883828,0.25,0.25,2
Serie A,2024-25,10222,2025-02-01,76,Torino,away,22,stable,-0.11790272485545705,0.13236984103082272,0.22165195672148186,0.11790272485545705,0.13236984103082272,0.22165195672148186,-0.28311244493662047,3.93911071230979,0.1737230395740308,-4.112833751883828,0.25,0.25,2
Serie A,2024-25,10223,2025-02-01,60,Bologna,home,22,stable,0.07843679703903861,0.15634461148742707,0.2047341536009496,0.07843679703903861,0.15634461148742707,0.2047341536009496,-0.0478575271559456,3.468532117311635,-1.3925265712625978,-2.076005546049062,0.0,0.0,2
Serie A,2024-25,10223,2025-02-01,62,Como,away,23,stable,0.07843679703903861,0.15634461148742707,0.2047341536009496,0.07843679703903861,0.15634461148742707,0.2047341536009496,-0.0478575271559456,3.468532117311635,-1.3925265712625978,-2.076005546049062,0.0,0.0,2
Serie A,2024-25,10224,2025-02-02,67,Juventus,home,23,stable,0.061410608728679206,0.038986701980755045,0.14473420870149756,0.061410608728679206,0.038986701980755045,0.14473420870149756,-0.3154692077219794,1.4487106391101623,0.8046315431383316,-2.2533421822484967,0.25,0.5,2
Serie A,2024-25,10224,2025-02-02,107,Empoli,away,23,stable,0.061410608728679206,0.038986701980755045,0.14473420870149756,0.061410608728679206,0.038986701980755045,0.14473420870149756,-0.3154692077219794,1.4487106391101623,0.8046315431383316,-2.2533421822484967,0.25,0.5,2
Serie A,2024-25,10225,2025-02-02,64,Fiorentina,home,22,stable,0.31052072395612884,0.40660527567278026,0.481864890400747,0.31052072395612884,0.40660527567278026,0.481864890400747,-0.10563142775203227,10.43680790600564,-3.681739649861915,-6.755068256143754,0.5,0.25,2
Serie A,2024-25,10225,2025-02-02,65,Genoa,away,23,stable,0.31052072395612884,0.40660527567278026,0.481864890400747,0.31052072395612884,0.40660527567278026,0.481864890400747,-0.10563142775203227,10.43680790600564,-3.681739649861915,-6.755068256143754,0.5,0.25,2
Serie A,2024-25,10226,2025-02-02,70,Milan,home,22,stable,-0.38689308016253765,-0.6544893014899107,-0.757460100959835,0.38689308016253765,0.6544893014899107,0.757460100959835,0.015378054687316567,-19.195796311137663,0.49565547584500824,18.700140835292657,0.75,0.0,2
Serie A,2024-25,10226,2025-02-02,66,Inter,away,22,stable,-0.38689308016253765,-0.6544893014899107,-0.757460100959835,0.38689308016253765,0.6544893014899107,0.757460100959835,0.015378054687316567,-19.195796311137663,0.49565547584500824,18.700140835292657,0.75,0.0,2
Serie A,2024-25,10227,2025-02-02,74,Roma,home,23,stable,-0.2711175663200439,-0.30877726519360604,-0.20676288117803138,0.2711175663200439,0.30877726519360604,0.20676288117803138,-0.030570492511912573,-5.792854570034544,0.038651058361705015,5.754203511672812,0.25,0.0,2
Serie A,2024-25,10227,2025-02-02,71,Napoli,away,23,stable,-0.2711175663200439,-0.30877726519360604,-0.20676288117803138,0.2711175663200439,0.30877726519360604,0.20676288117803138,-0.030570492511912573,-5.792854570034544,0.038651058361705015,5.754203511672812,0.25,0.0,2
Serie A,2024-25,10228,2025-02-03,61,Cagliari,home,22,stable,-0.010107406115875905,0.06292094518876878,0.10479737848078208,0.010107406115875905,0.06292094518876878,0.10479737848078208,-0.10068444551442113,0.8161099114571524,-0.08531045507796375,-0.730799456379197,0.0,0.0,2
Serie A,2024-25,10228,2025-02-03,68,Lazio,away,23,stable,-0.010107406115875905,0.06292094518876878,0.10479737848078208,0.010107406115875905,0.06292094518876878,0.10479737848078208,-0.10068444551442113,0.8161099114571524,-0.08531045507796375,-0.730799456379197,0.0,0.0,2
Serie A,2024-25,10229,2025-02-06,64,Fiorentina,home,23,stable,0.056265274877444704,-0.01967638546654582,0.03642319341751521,0.056265274877444704,0.01967638546654582,0.03642319341751521,0.025364237189440253,-0.7732268197603642,-0.27762729708927236,1.0508541168496088,0.0,0.0,2
Serie A,2024-25,10229,2025-02-06,66,Inter,away,23,stable,0.056265274877444704,-0.01967638546654582,0.03642319341751521,0.056265274877444704,0.01967638546654582,0.03642319341751521,0.025364237189440253,-0.7732268197603642,-0.27762729708927236,1.0508541168496088,0.0,0.0,2
